subject,class,scenario,timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
subject2,minor_crash,2,1734427946175,0.44741,0.59744,0.54587,0.00572,0.01083,0.00125
subject2,minor_crash,2,1734427946225,-0.32700,-0.50207,0.42654,0.01275,0.05023,-0.00554
subject2,minor_crash,2,1734427946275,0.04384,0.51347,0.20933,-0.00343,-0.00105,-0.00570
subject2,minor_crash,2,1734427946324,-0.41442,-0.33566,-0.38567,0.01510,-0.00413,0.01100
subject2,minor_crash,2,1734427946375,-0.34327,0.45854,0.43221,0.01668,0.00392,0.01141
subject2,minor_crash,2,1734427946425,-0.36171,0.06276,0.14076,0.00410,-0.01007,0.00832
subject2,minor_crash,2,1734427946472,0.31631,0.30359,0.41295,-0.00803,-0.01796,-0.00248
subject2,minor_crash,3,1734427987310,1.20640,0.00865,1.51507,-0.01533,-0.00125,0.00120
subject2,minor_crash,3,1734427987363,3.11550,-0.84249,-1.30746,-0.01288,-0.00106,0.00129
subject2,minor_crash,3,1734427987416,0.68985,-0.19592,-0.64073,-0.01630,-0.00075,0.00305
subject2,minor_crash,3,1734427987463,2.81454,-0.67070,-0.07025,0.00267,-0.00422,-0.00070
subject2,minor_crash,3,1734427987517,0.92681,0.05894,0.19033,-0.02117,-0.00771,0.00334
subject2,minor_crash,3,1734427987569,2.33838,1.06903,0.21009,-0.02550,-0.01099,0.00831
subject2,minor_crash,3,1734427987618,2.09147,0.60059,-1.63386,-0.01309,0.00283,-0.00300
subject2,minor_crash,3,1734427987668,1.45048,0.37893,-0.53092,0.01199,0.00076,-0.00035
subject2,minor_crash,3,1734427987718,1.15371,1.46631,1.66292,0.01359,0.00411,-0.00698
subject2,minor_crash,3,1734427987769,1.15444,-0.27127,-0.83215,0.03731,-0.01006,0.00330
subject2,minor_crash,3,1734427987822,2.21197,-0.11215,-2.51802,0.00589,-0.00087,0.00184
subject2,minor_crash,3,1734427987877,1.89209,0.82926,1.83795,0.00713,-0.00479,0.00776
subject2,minor_crash,3,1734427987928,2.57806,-1.71220,-2.05079,0.01837,-0.00649,0.00389
subject2,minor_crash,3,1734427987980,0.50455,1.10144,0.84571,0.01264,-0.00571,0.00510
subject2,minor_crash,3,1734427988032,2.25032,-1.98247,2.78963,-0.01636,-0.00143,-0.00318
subject2,minor_crash,3,1734427988084,2.87649,1.22859,0.85413,0.00793,-0.00025,-0.00021
subject2,minor_crash,3,1734427988141,0.40725,-1.26092,-1.19403,-0.02937,0.01020,-0.01138
subject2,minor_crash,3,1734427988193,-2.38507,0.04873,-2.26372,-0.00494,0.00495,-0.00625
subject2,minor_crash,3,1734427988245,-3.98309,0.39025,-0.97815,0.06820,-0.00565,0.00061
subject2,minor_crash,3,1734427988295,-2.53787,0.19373,1.94924,0.10000,-0.03303,0.02597
subject2,minor_crash,3,1734427988344,-0.84894,-1.90698,1.50586,0.08626,-0.01962,0.00207
subject2,minor_crash,3,1734427988393,-1.95380,-1.54639,-0.94150,0.07221,-0.02559,0.00930
subject2,minor_crash,3,1734427988442,-1.65284,2.15342,-0.84012,0.09679,-0.01269,0.01459
subject2,minor_crash,3,1734427988492,0.21178,-1.40654,2.73530,0.01280,0.00447,-0.01454
subject2,minor_crash,3,1734427988541,0.18981,0.04665,0.00393,0.06766,-0.00379,0.00397
subject2,minor_crash,3,1734427988590,0.13360,1.62338,1.27548,0.06469,-0.00144,0.01086
subject2,minor_crash,3,1734427988638,-0.29668,-0.27941,-0.19579,-0.01756,0.01870,-0.02579
subject2,minor_crash,3,1734427988693,-0.62819,1.83067,-0.28047,0.03763,-0.00640,0.01493
subject2,minor_crash,3,1734427988745,-2.51771,-2.03822,-1.42943,0.00779,0.01742,-0.01478
subject2,minor_crash,3,1734427988795,-0.72902,2.03352,-0.16195,-0.02214,0.02731,-0.03202
subject2,minor_crash,3,1734427988846,-3.01545,-1.41286,-0.77990,-0.01663,0.01304,-0.01616
subject2,minor_crash,3,1734427988899,-0.36593,-0.52768,-0.69191,-0.02830,0.01211,-0.01633
subject2,minor_crash,3,1734427988952,0.22286,0.77704,-1.05805,0.01440,0.00940,-0.00000
subject2,minor_crash,3,1734427989001,-2.33104,2.75808,1.36742,0.00569,-0.00185,0.00857
subject2,minor_crash,3,1734427989052,-0.28482,2.27235,0.22703,-0.04702,0.01696,-0.01679
subject2,minor_crash,3,1734427989102,0.03865,6.51120,0.56672,-0.23195,-0.10669,0.11205
subject2,minor_crash,3,1734427989152,-1.51238,-0.00188,-1.02990,-0.46240,-0.20166,0.19046
subject2,minor_crash,3,1734427989199,-0.46976,-0.88563,1.84234,-0.36487,-0.09155,0.08083
subject2,minor_crash,3,1734427989251,-1.64436,-1.41601,-1.42625,-0.21483,-0.01997,0.01493
subject2,minor_crash,3,1734427989300,-1.60135,-1.98470,-1.16678,-0.04033,0.03871,-0.04445
subject2,minor_crash,3,1734427989350,-1.50515,0.18918,1.55442,0.04924,0.05490,-0.07426
subject2,minor_crash,3,1734427989401,-0.18193,3.58761,-0.61051,0.10734,0.04046,-0.06337
subject2,minor_crash,3,1734427989448,0.73614,-0.32109,-2.18216,0.08499,0.01105,-0.02277
subject2,minor_crash,3,1734427989496,-2.37027,6.43984,1.86229,0.05486,-0.08973,0.08265
subject2,minor_crash,3,1734427989549,-2.49442,3.28231,3.02773,-0.04378,-0.21730,0.20601
subject2,minor_crash,3,1734427989592,-1.29885,-2.82500,-0.50177,-0.01001,-0.19407,0.18616
subject2,minor_crash,3,1734427989638,1.81471,1.99874,-0.14620,0.00393,-0.09049,0.08065
subject2,minor_crash,3,1734427989690,-3.20777,-3.30912,-5.81698,0.08610,-0.04793,0.05146
subject2,minor_crash,3,1734427989738,2.06524,-4.97751,-4.97725,0.04632,-0.03389,0.04379
subject2,minor_crash,3,1734427989790,-3.43186,4.71817,-1.82814,-0.05962,0.02567,-0.01964
subject2,minor_crash,3,1734427989842,-35.32444,11.64808,6.18525,0.06707,-0.08241,0.08878
subject2,minor_crash,3,1734427989895,-46.47072,-8.88134,5.38246,0.32423,-0.02217,0.14833
subject2,minor_crash,3,1734427989956,-4.62249,16.56437,3.68690,0.32998,-0.06601,0.12875
subject2,minor_crash,3,1734427990009,2.95447,5.21773,-2.28904,-0.16092,-0.10392,0.13731
subject2,minor_crash,3,1734427990057,0.76070,-0.54226,-2.63904,-0.24069,-0.24194,0.28829
subject2,minor_crash,3,1734427990109,-0.11503,0.72760,2.04651,-0.18166,-0.07190,0.12768
subject2,minor_crash,3,1734427990159,2.21172,1.62539,-0.77413,-0.08407,0.01014,0.00454
subject2,minor_crash,3,1734427990212,0.75742,1.03532,-1.07560,-0.05869,0.00130,-0.02878
subject2,minor_crash,3,1734427990263,-0.03925,-0.74085,-0.10600,-0.04395,0.02186,-0.05538
subject2,minor_crash,3,1734427990314,0.20983,-1.48729,0.43522,0.08802,0.08374,-0.07381
subject2,minor_crash,4,1734427999497,1.07398,0.00503,0.94345,0.02490,-0.00659,-0.00247
subject2,minor_crash,4,1734427999552,2.04628,-0.42838,0.16706,0.01895,-0.00205,-0.00288
subject2,minor_crash,4,1734427999606,1.60074,-0.81482,1.03806,0.05050,-0.00425,-0.00797
subject2,minor_crash,4,1734427999655,3.02252,-1.39767,0.27894,0.00668,-0.00033,-0.01013
subject2,minor_crash,4,1734427999708,1.11049,-0.28588,-0.09752,0.00549,0.00577,-0.01110
subject2,minor_crash,4,1734427999757,3.92085,-2.12135,1.43770,0.01086,0.00584,-0.01858
subject2,minor_crash,4,1734427999806,0.28872,1.85147,0.78598,-0.01142,0.00507,-0.00675
subject2,minor_crash,4,1734427999856,0.93170,-2.67813,-0.98540,-0.00314,-0.00028,-0.00623
subject2,minor_crash,4,1734427999909,-1.04332,0.40706,-2.71945,0.02790,-0.00407,-0.00714
subject2,minor_crash,4,1734427999959,2.69879,0.32797,0.78811,0.02312,0.02575,-0.03445
subject2,minor_crash,4,1734428000012,5.21419,3.53865,1.46829,0.00007,0.02286,-0.02691
subject2,minor_crash,4,1734428000059,5.98176,1.76547,3.38309,-0.05868,0.05096,-0.04991
subject2,minor_crash,4,1734428000107,-0.98201,1.72777,-3.46062,0.00364,0.01821,-0.01990
subject2,minor_crash,4,1734428000158,-0.60818,-1.39164,-0.37490,0.00576,-0.00198,0.00415
subject2,minor_crash,4,1734428000203,-4.96693,-3.04874,0.11346,0.03462,-0.03613,0.03043
subject2,minor_crash,4,1734428000254,-4.69396,2.61652,-2.21234,0.09935,-0.03298,0.03262
subject2,minor_crash,4,1734428000304,-4.11483,1.80433,-0.75248,0.03062,-0.01186,0.01338
subject2,minor_crash,4,1734428000357,1.50971,1.91891,1.04125,0.14111,-0.05377,0.03522
subject2,minor_crash,4,1734428000406,0.31786,2.32675,0.81565,0.11965,-0.03843,0.02654
subject2,minor_crash,4,1734428000455,-1.08279,4.38321,-1.57779,0.08040,-0.02259,0.01871
subject2,minor_crash,4,1734428000502,0.58872,2.34799,2.72154,0.03901,0.00930,-0.00879
subject2,minor_crash,4,1734428000552,-2.02992,4.91258,-0.75595,0.04513,0.00436,-0.00132
subject2,minor_crash,4,1734428000603,-1.25612,3.57576,0.31568,-0.01578,0.02776,-0.01563
subject2,minor_crash,4,1734428000653,-1.81704,-2.09626,-1.04211,-0.03553,0.03134,-0.02470
subject2,minor_crash,4,1734428000701,-1.06833,-3.30933,-0.84962,-0.01317,0.00858,-0.00885
subject2,minor_crash,4,1734428000752,-3.65909,1.55039,-1.44851,0.03983,0.00171,0.00041
subject2,minor_crash,4,1734428000802,0.11472,5.01083,-0.02318,0.03639,-0.00327,-0.00107
subject2,minor_crash,4,1734428000861,-0.32571,10.37213,0.92564,-0.25361,-0.04998,0.04565
subject2,minor_crash,4,1734428000904,0.43154,0.42554,2.29806,-0.58698,-0.24833,0.22673
subject2,minor_crash,4,1734428000944,-2.99723,-3.68767,1.82403,-0.44418,-0.18791,0.16232
subject2,minor_crash,4,1734428000992,-2.13265,-4.67576,-0.78857,-0.36104,-0.04845,0.05045
subject2,minor_crash,4,1734428001041,-0.46125,-3.35015,-2.71461,-0.06497,0.09892,-0.11369
subject2,minor_crash,4,1734428001090,-3.76084,-2.77734,-0.26073,0.04814,0.12939,-0.14990
subject2,minor_crash,4,1734428001141,-2.98748,1.42629,1.83793,0.12011,0.09908,-0.11203
subject2,minor_crash,4,1734428001191,-3.29022,2.98776,0.74440,0.07403,-0.00643,-0.01246
subject2,minor_crash,4,1734428001241,-4.26576,6.28149,-0.04835,0.01322,-0.26573,0.24421
subject2,minor_crash,4,1734428001291,-5.12843,-2.00809,2.58763,0.07097,-0.32720,0.29363
subject2,minor_crash,4,1734428001349,-2.89292,0.33653,-1.74719,0.03757,-0.17526,0.17110
subject2,minor_crash,4,1734428001397,-2.98838,0.81092,-1.23522,0.11495,-0.00343,0.02400
subject2,minor_crash,4,1734428001447,-2.65159,1.96250,-1.96509,0.08276,0.05959,-0.03902
subject2,minor_crash,4,1734428001499,-4.11773,0.20805,-2.23457,-0.00546,0.06181,-0.05165
subject2,minor_crash,4,1734428001548,-2.66128,0.98331,0.88898,-0.00676,0.05558,-0.04405
subject2,minor_crash,4,1734428001597,-4.85997,-6.11662,-0.99678,0.11196,-0.01367,0.06616
subject2,minor_crash,4,1734428001646,-34.50481,15.18237,7.80401,-0.04299,-0.09252,0.14096
subject2,minor_crash,4,1734428001696,3.30760,-11.42923,3.53706,-0.27933,-0.21199,0.19271
subject2,minor_crash,4,1734428001744,-9.00796,-1.35010,2.16116,0.07223,-0.17767,0.20825
subject2,minor_crash,4,1734428001790,1.94660,-0.80197,-3.08086,-0.12827,-0.06687,0.08759
subject2,minor_crash,4,1734428001839,0.93455,0.62348,-0.03118,-0.03582,0.01628,-0.01111
subject2,minor_crash,4,1734428001885,1.95096,-2.58199,-0.01977,0.04921,0.08438,-0.08578
subject2,minor_crash,4,1734428001934,1.43268,1.28619,-0.98688,-0.05010,0.05564,-0.07089
subject2,minor_crash,4,1734428001986,-1.04175,2.37698,1.45100,-0.03496,0.11493,-0.11819
subject2,minor_crash,4,1734428002040,0.81870,-1.52146,-0.59248,0.01889,0.01836,-0.00081
subject2,minor_crash,4,1734428002090,2.19799,0.59904,-0.97121,0.01462,0.00730,0.01261
subject2,minor_crash,4,1734428002143,-0.38796,-0.30095,0.14133,-0.04512,-0.05423,0.05120
subject2,minor_crash,4,1734428002191,0.65884,1.67552,1.50900,0.01196,-0.01959,0.00994
subject2,minor_crash,4,1734428002239,-0.78680,-0.78480,0.00876,0.01568,-0.00586,-0.00242
subject2,minor_crash,4,1734428002291,1.45159,2.46566,0.25678,0.00980,0.00095,-0.00884
subject2,minor_crash,4,1734428002342,-0.71903,-0.76849,-0.68175,-0.01035,-0.01339,0.01169
subject2,minor_crash,4,1734428002392,0.25640,2.26285,1.39896,0.03926,0.00334,0.00370
subject2,minor_crash,4,1734428002440,0.16915,-1.19846,-0.33894,-0.02158,-0.01370,0.01308
subject2,minor_crash,5,1734428014288,1.53231,1.86287,-0.16926,0.00226,-0.00104,0.00039
subject2,minor_crash,5,1734428014339,1.07276,0.30792,1.87892,-0.02259,0.01770,-0.01461
subject2,minor_crash,5,1734428014389,1.96109,2.69670,0.29566,0.05024,-0.00071,-0.00357
subject2,minor_crash,5,1734428014440,-0.18454,1.44008,-0.71023,0.06462,-0.01811,0.01403
subject2,minor_crash,5,1734428014491,-0.18937,0.58841,2.22634,0.08576,-0.00096,-0.00991
subject2,minor_crash,5,1734428014547,3.50349,1.86026,1.36238,0.14466,-0.03791,0.02864
subject2,minor_crash,5,1734428014594,2.07701,1.88435,3.45546,0.06005,0.00501,-0.01590
subject2,minor_crash,5,1734428014642,-2.26799,-2.48243,0.05886,0.03767,0.02598,-0.02717
subject2,minor_crash,5,1734428014693,-0.72884,1.76373,1.41468,0.02860,0.01850,-0.02374
subject2,minor_crash,5,1734428014737,-2.04019,-0.42876,-4.17740,0.01961,0.01904,-0.01359
subject2,minor_crash,5,1734428014789,-3.28779,-1.77373,-1.66799,0.00498,0.01410,-0.00655
subject2,minor_crash,5,1734428014843,0.59632,-2.37129,-0.93543,0.00070,-0.00384,0.00602
subject2,minor_crash,5,1734428014889,1.19834,-0.45741,-1.07320,-0.01318,-0.03876,0.04689
subject2,minor_crash,5,1734428014938,-3.86876,2.03358,1.07647,-0.13225,0.00493,-0.02082
subject2,minor_crash,5,1734428014988,-1.59239,2.61271,-1.31166,-0.28133,-0.20498,0.20281
subject2,minor_crash,5,1734428015039,1.27098,-0.25555,1.46185,-0.41338,-0.26471,0.25412
subject2,minor_crash,5,1734428015090,-4.56306,-4.09994,-0.69275,-0.42764,-0.14497,0.14976
subject2,minor_crash,5,1734428015140,0.29423,-2.24862,-0.50737,-0.16235,-0.00410,0.00820
subject2,minor_crash,5,1734428015191,-5.55286,-0.23809,2.70632,-0.02763,0.06111,-0.05754
subject2,minor_crash,5,1734428015239,-2.78482,-0.64682,1.39773,0.16072,0.07087,-0.06142
subject2,minor_crash,5,1734428015295,-3.10629,2.12629,1.06331,0.15926,0.06310,-0.07162
subject2,minor_crash,5,1734428015344,-3.27411,1.57590,-0.79061,0.12846,0.00929,-0.01310
subject2,minor_crash,5,1734428015394,-3.77518,3.61566,1.28882,0.02611,-0.09340,0.10159
subject2,minor_crash,5,1734428015442,2.11974,3.17513,5.52374,0.04430,-0.18554,0.16276
subject2,minor_crash,5,1734428015490,-3.35995,-2.59873,1.88946,-0.05472,-0.19917,0.16408
subject2,minor_crash,5,1734428015539,-0.06315,-1.46073,1.33902,0.03790,-0.08860,0.09038
subject2,minor_crash,5,1734428015590,-0.53016,-2.67652,1.86000,0.10093,-0.06095,0.05963
subject2,minor_crash,5,1734428015637,-0.33963,-1.96432,-0.84893,0.03083,-0.01101,0.02078
subject2,minor_crash,5,1734428015687,-1.42258,0.77393,1.33729,0.01196,0.02058,-0.00440
subject2,minor_crash,5,1734428015738,-1.94493,0.75040,1.88535,0.00765,0.03374,-0.01993
subject2,minor_crash,5,1734428015785,-3.59365,1.84240,-3.12430,0.01898,0.12293,-0.11692
subject2,minor_crash,5,1734428015834,-10.30935,3.38345,-2.70905,0.03765,0.17171,-0.16091
subject2,minor_crash,5,1734428015885,-14.59042,-0.83632,1.84530,-0.03521,0.17580,-0.21703
subject2,minor_crash,5,1734428015936,-11.67995,-1.96660,0.48989,0.18137,0.10359,-0.12935
subject2,minor_crash,5,1734428015985,4.24906,0.18249,-0.07009,0.04955,0.09928,-0.10927
subject2,minor_crash,5,1734428016034,2.73815,5.63687,-2.04044,-0.00802,0.17169,-0.16559
subject2,minor_crash,5,1734428016085,-0.21749,-0.34412,1.69893,-0.05204,0.10947,-0.11447
subject2,minor_crash,5,1734428016130,-1.85904,-2.01787,2.61422,-0.08995,-0.03429,0.04392
subject2,minor_crash,5,1734428016179,-0.37191,-1.19755,1.56578,-0.19581,-0.14565,0.13748
subject2,minor_crash,5,1734428016229,0.27366,-1.42538,1.14430,-0.19735,-0.17528,0.15120
subject2,minor_crash,5,1734428016279,0.11040,-0.48482,-0.05007,-0.16946,-0.14552,0.11566
subject2,minor_crash,5,1734428016332,1.68708,1.17559,-2.02101,-0.14320,-0.13907,0.10854
subject2,minor_crash,5,1734428016377,2.69462,1.40457,-3.20683,-0.08817,-0.06610,0.04685
subject2,minor_crash,5,1734428016429,-1.30401,1.06785,-0.37461,-0.08825,-0.08091,0.06785
subject2,minor_crash,5,1734428016477,-0.26852,-1.22948,-1.38645,0.04673,0.02798,-0.00586
subject2,minor_crash,5,1734428016526,0.19379,-0.30624,-0.15189,0.07587,0.05607,-0.03818
subject2,minor_crash,5,1734428016580,0.96071,-1.23412,0.76733,0.08107,0.05686,-0.04517
subject2,minor_crash,5,1734428016629,-0.63437,-2.54691,0.49324,0.09221,0.05270,-0.04757
subject2,minor_crash,5,1734428016678,0.23678,0.95711,0.45501,0.02554,0.01957,-0.01956
subject2,minor_crash,5,1734428016730,0.43976,1.08946,0.16182,0.03723,0.04033,-0.03546
subject2,minor_crash,5,1734428016782,0.63224,1.01937,-0.10562,-0.03555,-0.03501,0.03508
subject2,minor_crash,5,1734428016850,-0.10103,-1.52209,-0.70830,0.03038,-0.01330,0.02093
subject2,minor_crash,5,1734428016905,0.25014,1.17462,0.34516,-0.04789,-0.01836,0.00850
subject2,minor_crash,5,1734428016958,0.12460,-1.70202,-0.36913,0.03331,-0.00258,0.00807
subject2,minor_crash,5,1734428017008,1.14273,0.68506,0.13011,-0.00144,-0.01571,0.01483
subject2,minor_crash,5,1734428017059,0.03110,-0.78461,-0.37059,0.02265,0.02415,-0.02228
subject2,minor_crash,5,1734428017102,0.45985,-0.07965,0.26267,0.00245,0.00766,-0.00898
subject2,minor_crash,5,1734428017151,-0.20457,-1.21393,-0.43497,-0.00194,-0.00255,0.00607
subject2,minor_crash,5,1734428017206,0.76009,0.34258,-0.89128,0.02877,0.01442,-0.00815
subject2,minor_crash,5,1734428017256,-0.18927,-1.11615,-0.29491,-0.04058,0.01975,-0.02284
subject2,minor_crash,6,1734428035498,-0.90551,-7.22068,-1.36786,0.02122,-0.02208,0.01031
subject2,minor_crash,6,1734428035555,-0.76095,-3.21580,0.37036,0.08152,-0.07575,0.02169
subject2,minor_crash,6,1734428035604,-2.80051,1.10568,-0.55377,0.12819,-0.15200,0.05308
subject2,minor_crash,6,1734428035653,-0.59903,-2.01461,1.39095,0.13484,-0.16513,0.06326
subject2,minor_crash,6,1734428035705,3.10413,5.63398,4.09907,0.07844,-0.11506,0.05044
subject2,minor_crash,6,1734428035756,-2.50733,-1.82282,0.86879,0.09261,-0.14113,0.06332
subject2,minor_crash,6,1734428035802,1.66056,5.58205,1.55257,0.05848,-0.06199,0.01580
subject2,minor_crash,6,1734428035848,-3.28489,0.77624,-1.76323,-0.02398,0.06462,-0.03124
subject2,minor_crash,6,1734428035897,1.40228,7.34059,-0.32458,0.02513,0.01625,-0.02052
subject2,minor_crash,6,1734428035944,-2.60245,-6.48317,-1.96592,-0.00775,0.03979,-0.02535
subject2,minor_crash,6,1734428035996,-1.46083,4.12594,0.44239,0.09187,-0.08705,0.02489
subject2,minor_crash,6,1734428036046,-0.76760,6.04907,1.33120,0.04657,-0.04903,0.01902
subject2,minor_crash,6,1734428036096,-3.35033,-6.54911,-2.31057,-0.03277,0.03371,-0.00914
subject2,minor_crash,6,1734428036147,0.08673,6.61351,1.84053,0.02214,-0.05046,0.02567
subject2,minor_crash,6,1734428036204,0.63818,3.95013,1.76939,0.01010,-0.06447,0.03733
subject2,minor_crash,6,1734428036248,2.13011,-3.01609,-0.86941,-0.13264,0.11040,-0.01876
subject2,minor_crash,6,1734428036296,1.08781,1.25243,0.53934,-0.13332,0.13193,-0.04122
subject2,minor_crash,6,1734428036340,-0.28178,-4.97717,-4.79684,-0.10912,0.06978,-0.00425
subject2,minor_crash,6,1734428036391,1.13867,2.63255,-0.68168,-0.07636,0.03253,0.00437
subject2,minor_crash,6,1734428036442,0.85561,-4.98122,0.65020,-0.11131,0.08258,-0.01372
subject2,minor_crash,6,1734428036488,-0.03366,-2.98872,-1.77892,-0.10279,0.11069,-0.03834
subject2,minor_crash,6,1734428036537,-0.56545,1.00616,-1.32263,-0.05902,0.08153,-0.03238
subject2,minor_crash,6,1734428036586,1.24897,2.59602,3.10374,0.00992,0.00118,-0.00504
subject2,minor_crash,6,1734428036636,-0.44392,4.77961,1.29414,0.01806,-0.00434,-0.00610
subject2,minor_crash,6,1734428036686,-3.23405,-0.99017,-3.77612,0.00961,0.00441,-0.00560
subject2,minor_crash,6,1734428036734,-4.64849,-8.42114,-3.89119,0.06039,-0.06722,0.02589
subject2,minor_crash,6,1734428036786,-0.52687,-5.17721,-2.30705,0.18987,0.11785,-0.14702
subject2,minor_crash,6,1734428036837,1.08728,4.26331,-1.16361,0.29148,0.21378,-0.25917
subject2,minor_crash,6,1734428036887,-79.61376,10.27112,-13.68940,0.42720,0.43513,-0.56427
subject2,minor_crash,6,1734428036937,-27.23895,-0.05697,0.57259,0.42563,0.42520,-0.72981
subject2,minor_crash,6,1734428036985,0.95590,-4.14956,0.91753,0.26856,0.10587,-0.52923
subject2,minor_crash,6,1734428037037,-4.24056,-0.31227,1.19071,0.04911,0.17374,-0.37796
subject2,minor_crash,6,1734428037084,5.05202,4.27481,0.37626,0.12809,0.20419,-0.41394
subject2,minor_crash,6,1734428037132,-1.58314,-4.44495,-0.03076,0.11721,0.20295,-0.37713
subject2,minor_crash,6,1734428037180,1.44154,-1.98596,0.68385,0.04749,0.25307,-0.34274
subject2,minor_crash,6,1734428037230,1.22515,-0.92125,2.45037,0.09186,0.02637,-0.17676
subject2,minor_crash,6,1734428037277,-0.94725,-0.88289,1.46201,0.04973,-0.09953,-0.03779
subject2,minor_crash,6,1734428037322,0.03243,0.56435,0.11418,-0.07713,-0.15087,0.11512
subject2,minor_crash,6,1734428037369,-1.01626,-0.07117,0.58268,-0.17336,-0.13629,0.17845
subject2,minor_crash,6,1734428037417,-0.35105,0.58096,0.61344,-0.16344,-0.15540,0.20738
subject2,minor_crash,6,1734428037470,0.68244,1.06900,-0.98698,-0.21387,-0.11456,0.21226
subject2,minor_crash,6,1734428037521,1.33412,0.96949,-0.45708,-0.17048,-0.03295,0.11580
subject2,minor_crash,6,1734428037566,1.62477,-0.78122,-1.32889,-0.03654,0.03317,-0.01462
subject2,minor_crash,6,1734428037619,1.44886,-0.46407,-1.12728,-0.00492,0.07669,-0.06166
subject2,minor_crash,6,1734428037667,1.02882,0.25429,-0.92305,0.02838,0.06698,-0.06083
subject2,minor_crash,6,1734428037713,1.46285,-0.70565,-0.41062,0.02269,0.04382,-0.02137
subject2,minor_crash,6,1734428037762,1.24053,-0.59205,0.46249,0.02400,0.02316,-0.00046
subject2,minor_crash,6,1734428037810,1.62297,0.03547,0.67429,0.02229,0.01054,-0.00264
subject2,minor_crash,6,1734428037861,0.64068,-0.26443,0.75484,0.02226,0.01597,-0.03677
